,Date,ID,url,username,source,location,tweet,num of likes,num of retweets
2606,2022-12-14 11:43:04+00:00,1602992563765526531,https://twitter.com/RHIB28/status/1602992563765526531,RHIB28,Twitter Web App,Freidenker-candid Freethinker ,"#Klimakleber #Klima-#Aktivsten
🇺🇸Milliardäre als Sponsoren

Geschützte Geheimdienste

Einsame🇩🇪Staatsanwaltschaften

Überforderte🇩🇪Polizei

SCHWEIGENDE Regierung zu Staatsterror
Zerstörung #Nordstream #NS1➕#NS2 

👉PASSIVE PRESSE,die KEINEN Zusammenhang
INVESTIGATIV untersucht⁉️ https://t.co/dvRXwqPeXQ",5,1
2607,2022-12-14 11:42:45+00:00,1602992485697204225,https://twitter.com/LastViking9/status/1602992485697204225,LastViking9,Twitter for Android,BY,"Klebeaktion von Klimaaktivisten scheitert am Wetter
Der #Klimawandel &amp; seine guten Seiten
#LetzteGeneration

https://t.co/Nhvqf31OBt",2,0
2608,2022-12-14 11:41:28+00:00,1602992161598967808,https://twitter.com/SoWhat38004606/status/1602992161598967808,SoWhat38004606,Twitter for iPhone,Deutschland,"@Junge_Freiheit @Ul_Reich Und womit? Mit Recht! Diese #Klimaterroristen brauchen von niemandem ein höfliches Entgegenkommen erwarten, wer sich so verhält braucht sich nicht wundern, wenn er den Hass aller auf sich zieht. #Klimakleber #Klimawahn",0,0
2609,2022-12-14 11:40:59+00:00,1602992039624327170,https://twitter.com/Jessen75M/status/1602992039624327170,Jessen75M,Twitter for Android,Europe🇪🇺,"Statt gegen Kinder vorzugehen, die Angst um ihre Zukunft haben, könnte man doch , total verrückt, versuchen Nachhaltigkeit und Energie- und Verkehrswende stärker voranzutreiben. Nur sone Idee. @Bundeskanzler #lastgeneration #Klimakatastrophe",1,0
2610,2022-12-14 11:39:43+00:00,1602991722962771968,https://twitter.com/UlfSchiewe/status/1602991722962771968,UlfSchiewe,Twitter for Mac,Bayern,"Das ist wirklich unerhört.
#lastgeneration @NancyFaeser https://t.co/PSiWc9FmXo",1,0
2611,2022-12-14 11:39:13+00:00,1602991595237908481,https://twitter.com/glueckskicks/status/1602991595237908481,glueckskicks,Twitter Web App,world citizen,"@AufstandLastGen Hier sind bestimmt noch irgendwo Plätze frei.
Bitte vorher anrufen.

Gute Besserung!  #LetzteGeneration 

#Psychotherapie München 👇
.
https://t.co/6c8lrjctgM",3,0
2612,2022-12-14 11:37:46+00:00,1602991233248411649,https://twitter.com/MagnusMichel1/status/1602991233248411649,MagnusMichel1,Twitter for Android,,"Die #LetzteGeneration
trifft es doppelt hart. Erst kommt der böse Winter mit Dauerfrost trotz #Klimaerwärmung und dann wird der Lieblingskleber zurückgerufen. Bleibt zu hoffen daß Kartoffelbrei verfügbar bleibt...

https://t.co/w8pXvKoZo6",1,0
2613,2022-12-14 11:37:14+00:00,1602991096438706177,https://twitter.com/DieMuenchnerin/status/1602991096438706177,DieMuenchnerin,Twitter Web App,"München, Bayern","@wifiyamboka #Kinshasa unter Wasser. Es wird keiner sagen können, die #LetzteGeneration hätte nicht vor diese #Klimakatastrophe gewarnt. #Klimawandel #Politikversagen #ClimateCrisis #Klimakrise",0,0
2614,2022-12-14 11:37:09+00:00,1602991078214336513,https://twitter.com/StN_News/status/1602991078214336513,StN_News,Echobox,"Stuttgart, Germany",Klebe-Aktion der „Letzten Generation“ scheitert am Wetter #LetzteGeneration #Klimakatastrophe https://t.co/8ee1U8tEVc,3,0
2615,2022-12-14 11:36:50+00:00,1602990996463259648,https://twitter.com/1789_nana/status/1602990996463259648,1789_nana,Twitter Web App,,Erzählen Sie das Mal der Grünen Sekte und ihrer letzten Generation! #GrueneSekte #LetzteGeneration https://t.co/v153SuzusW,5,2
2616,2022-12-14 11:36:49+00:00,1602990991740489729,https://twitter.com/AldeynMondtanz/status/1602990991740489729,AldeynMondtanz,Twitter Web App,,@MartinSonneborn Für die #LetzteGeneration könnte § 129 Abs. 3 Nr. 2 StGB einschlägig sein. Die Mehrzahl der Handlungen dürfte strafrechtlich nicht zu beanstanden sein.,1,0
2617,2022-12-14 11:36:34+00:00,1602990929262137349,https://twitter.com/ElliotStabler92/status/1602990929262137349,ElliotStabler92,Twitter for iPhone,,"Der Teerminator ist also Schauspieler.
Dann muss es als Schauspieler schon sehr schlecht laufen, wenn man sich aus Verzweiflung auf die Straße kleben muss.🤡 #Klimakleber https://t.co/9SigVl8Dxh",164,28
2618,2022-12-14 11:35:29+00:00,1602990658762981377,https://twitter.com/InThuringia/status/1602990658762981377,InThuringia,Twitter Web App,,"Ach ich freu mich für Beide ... Ob es bei denen daheim am Esstisch um die drohende Hitze-Apokalypse geht?🤔
Zumindest bleibt die Moderation von #hartaberfair auch in Zukunft wohl ganz ohne Links-Grünen-Spin + einem einem Hauch #LetzteGeneration ... 🤷‍♂️
https://t.co/DCJ8GDqwCV",6,2
2619,2022-12-14 11:35:28+00:00,1602990654027862017,https://twitter.com/mnne27586203/status/1602990654027862017,mnne27586203,Twitter for Android,zu Hause,"#Klimakrise #Klimakleber #Klimaaktivisten #Klimaterroristen #Klimakatastrophe #Klimaschutz #Klimahysterie #Klimawandel
this:
https://t.co/BJtvlzlE6m",1,0
2620,2022-12-14 11:35:01+00:00,1602990540831834112,https://twitter.com/DickeFaxen/status/1602990540831834112,DickeFaxen,Twitter Web App,Europe,"☝️Es ist an der Zeit, dass sich 
@Die_Gruenen
 von den radikalen #Klimakleber|n der #LetzteGeneration öffentlich distanzieren. Wer sieht das genauso?",2,0
2621,2022-12-14 11:34:36+00:00,1602990436829765633,https://twitter.com/frankeha/status/1602990436829765633,frankeha,Twitter Web App,,"#Klimakleber haben dasselbe Chart wie #Aktiensparer
es steigt immer #Börse",0,0
2622,2022-12-14 11:33:18+00:00,1602990109900554241,https://twitter.com/i_iangg/status/1602990109900554241,i_iangg,Twitter Web App,Internetz,"""Klebeaktion von Klimaaktivisten scheitert am Wetter""

Dieser blöde Klimawandel aber auch. Das Wetter ist einfach nicht mehr berechenbar.

🤦‍♂️😂🤷‍♂️🙋‍♂️

#LetzteGeneration #LetztenGeneration https://t.co/0Z9y7JTZ2o",14,1
2623,2022-12-14 11:33:16+00:00,1602990097468727298,https://twitter.com/Lefty_4tw/status/1602990097468727298,Lefty_4tw,Twitter for Android,,@NancyFaeser @BMFSFJ hauptsache sie meinen nicht wieder die #LetzteGeneration damit!,0,0
2624,2022-12-14 11:32:08+00:00,1602989813220655105,https://twitter.com/Penelop79410296/status/1602989813220655105,Penelop79410296,Twitter for Android,,"Sind die #TaskForce und die #LetzteGeneration eigentlich identisch. Und wenn ja, was bedeutet das für den Fußball der Zukunft?",1,0
2625,2022-12-14 11:31:54+00:00,1602989755985182720,https://twitter.com/kdimmek/status/1602989755985182720,kdimmek,Twitter Web App,"Bergheim, Deutschland","Läuft...

#Klimakatastrophe #KlimaEndgame #KlimaApokalypse #Endgame #Klimakrise #LetzteGeneration #CrimesAgainstHumanity https://t.co/6PcOMnIFNX",2,0
2626,2022-12-14 11:31:32+00:00,1602989665216233473,https://twitter.com/Nailfreak1/status/1602989665216233473,Nailfreak1,Twitter for iPad,"Bayern, Deutschland",Es schneit. Die haben #Eisregen angesagt. 🙄 Jetzt bringt doch die #Klimakleber der #LetzteGeneration nicht so durcheinander.,37,5
2627,2022-12-14 11:30:58+00:00,1602989521200726019,https://twitter.com/DieMuenchnerin/status/1602989521200726019,DieMuenchnerin,Twitter Web App,"München, Bayern","@sinon_uehm @WDRaktuell Was sagen Sie, Anton, denn diese Menschen ...
https://t.co/uoAyP0nnqi
Ich finde es richtig, dass die #LetzteGeneration protestiert, um die #Klimakatastrophe sichtbar zu machen.",0,0
2628,2022-12-14 11:30:09+00:00,1602989315449327618,https://twitter.com/Jo_du_der_held/status/1602989315449327618,Jo_du_der_held,Twitter for Android,Deutschland,"@PatbloB @Dzienus #Wehrpflicht für #Dich
#Bundeswehr #Deutschland #GrueneSekte #GrueneDoppelmoral #Klimakleber #klimahysterie https://t.co/Q9rdJikMW4",1,0
2629,2022-12-14 11:29:52+00:00,1602989243680317440,https://twitter.com/1954Nel/status/1602989243680317440,1954Nel,Twitter Web App,,"@SZ #KlimaKleber:
Wie masochistisch muß man dafür sein⁉️ https://t.co/QiQMxTQ4DE",1,0
2630,2022-12-14 11:29:25+00:00,1602989129414877184,https://twitter.com/1789_nana/status/1602989129414877184,1789_nana,Twitter Web App,,"Bei der Hetze auf #Ungeimpfte waren Paragraphen irrelevant, aber bei dem verlängerten Arm der Grünen spielen Sie eine Rolle? #LetzteGeneration https://t.co/ZOVQy8wSUx",2,2
2631,2022-12-14 11:28:56+00:00,1602989011072606208,https://twitter.com/DoktorKoblenz/status/1602989011072606208,DoktorKoblenz,Twitter Web App,Koblenz,"Bei diesen Temperaturen können sich die Klimaretter von @ExtinctionR_DE mit der Zunge an den Gulli-Deckeln ankleben.

Ganz umweltfreundlich - ohne Kleber 😁

Kostenloser #Servicetweet 

#Klimakatastrophe #Klimakleber #Klimaaktivisten #Idioten",23,6
2632,2022-12-14 11:28:44+00:00,1602988960661524480,https://twitter.com/StefanMDo/status/1602988960661524480,StefanMDo,Twitter for Android,Dortmund,"@Dzienus Ihr seid so blöde und darum auch der Name #LetzteGeneration, weil ihr euch nicht vermehren könnt.",1,0
2633,2022-12-14 11:27:50+00:00,1602988732155674624,https://twitter.com/TuckerEvil1/status/1602988732155674624,TuckerEvil1,Twitter for Android,"Rostock, Deutschland",Wird eigentlich rechtlich geprüft ob die Staatsanwaltschaft Neuruppin überhaupt eine Grundlage hatte für die Hausdurchsuchungen?#LetzteGeneration,1,0
2634,2022-12-14 11:27:31+00:00,1602988654581977089,https://twitter.com/1954Nel/status/1602988654581977089,1954Nel,Twitter Web App,,"@SZ #KlimaKleber:
Wie masochistisch muß man dafür sein⁉️",0,0
2635,2022-12-14 11:26:47+00:00,1602988469621587969,https://twitter.com/MakronomMagazin/status/1602988469621587969,MakronomMagazin,Blog2Social APP,"Berlin, Deutschland","Warum die „#Klimakleber"" grundlegende Fehler machen, wie die Vorbereitungen für die #Intel-Fabrik in Magdeburg laufen und in welche Richtung sich der demokratische #Kapitalismus weiterentwickelt.

https://t.co/efjjs9Uf83",0,0
2636,2022-12-14 11:26:45+00:00,1602988460260089856,https://twitter.com/LeonfromtheEast/status/1602988460260089856,LeonfromtheEast,Twitter for Android,"Brandenburg, Deutschland","Eine Organisation die sich zusammenfindet um gemeinsam Straftaten zu begehen, egal zu welchem Zweck, ist eine kriminelle Organisation.
#LetzteGeneration",2,0
2637,2022-12-14 11:26:02+00:00,1602988280777261057,https://twitter.com/lsobiraj/status/1602988280777261057,lsobiraj,Tarnkappe App,"Bergisch Gladbach, Deutschland","📬 Letzte Generation – Rechtsbeugung ohne Gegenwind (Kommentar)
#Kommentar #Rechtssachen #§129StGB #Klimaaktivisten #KriminelleVereinigung #LetzteGeneration #StaatsanwaltschaftNeuruppin #Strafgesetzbuch https://t.co/bSxozKzWTv",0,0
2638,2022-12-14 11:26:02+00:00,1602988279795781634,https://twitter.com/tarnkappe_info/status/1602988279795781634,tarnkappe_info,TarnPosting,Deutschland,"📬 Letzte Generation – Rechtsbeugung ohne Gegenwind (Kommentar)
#Kommentar #Rechtssachen #§129StGB #Klimaaktivisten #KriminelleVereinigung #LetzteGeneration #StaatsanwaltschaftNeuruppin #Strafgesetzbuch https://t.co/9m4f2UrTNL",1,1
2639,2022-12-14 11:26:00+00:00,1602988272212672513,https://twitter.com/AnubisWatching/status/1602988272212672513,AnubisWatching,Twitter for Android,,#Razzien bei der #LetzteGeneration entwickeln sich durchaus interessant. https://t.co/ZgkTiVUVxJ,1,0
2640,2022-12-14 11:25:35+00:00,1602988163907174401,https://twitter.com/kakonberlin/status/1602988163907174401,kakonberlin,Twitter Web App,"Berlin, Deutschland","Es ist die Generation #Zentralheizung, die glaubt, Wärme komme einfach aus der Wand.
#Klimakatastrophe #Klimakleber #Klimaaktivisten",2,0
2641,2022-12-14 11:24:42+00:00,1602987945467777025,https://twitter.com/stinxlinx/status/1602987945467777025,stinxlinx,Twitter for Android,BRD (DDR 2.0),"@erik_fluegge Nein, nein, die #LetzteGeneration #LetzteDegeneration soll mal schön genauso weitermachen. 😉",1,0
2642,2022-12-14 11:24:22+00:00,1602987859497160704,https://twitter.com/BroseJanko/status/1602987859497160704,BroseJanko,Twitter for Android,,"@OERRBlog Da ja die #LetzteGeneration inzwischen als kriminelle Vereinigung betrachtet wird, hat Louis Klamroth zumindest in diesem Fall ein klares Problem.
https://t.co/dsVzg9bV8U",1,0
2643,2022-12-14 11:23:58+00:00,1602987759324520449,https://twitter.com/YeniWT2/status/1602987759324520449,YeniWT2,Twitter for Android,🇩🇪🇹🇷,"Colorationen vom Geschlechtswechsel auf Gefühl angepasst vom Atheistischen Phantom -Evolutionisten &amp; Kreationisten Böhmermann
#Transmärchen #Boehmermann #Blitzeis #LGBTQA #LGBTQ #LetzteGeneration #LGBT https://t.co/WaxFZhx35T",4,2
2644,2022-12-14 11:23:30+00:00,1602987641124814848,https://twitter.com/DieMuenchnerin/status/1602987641124814848,DieMuenchnerin,Twitter Web App,"München, Bayern","@sinon_uehm @WDRaktuell Das, was die #letztegeneration will, IST rechtzeitig zu helfen, um noch viel Schlimmeres abzuwenden. Es geht um die Einhaltung der vereinbarten Klimavorgaben in Deutschland und das hiesige Politikversagen. Wie kann man nur dagegen sein, z.B. ein Tempolimit einzuführen?",0,0
2645,2022-12-14 11:22:54+00:00,1602987492411686912,https://twitter.com/StZ_NEWS/status/1602987492411686912,StZ_NEWS,Echobox,"Stuttgart, Germany",Klebe-Aktion der „Letzten Generation“ scheitert am Wetter #LetzteGeneration #Klimakatastrophe https://t.co/S0arsMDfPt,2,0
2646,2022-12-14 11:20:39+00:00,1602986926319046656,https://twitter.com/FugBug1/status/1602986926319046656,FugBug1,Twitter for iPad,,"EctoLife: The World’s First Artificial Womb Facility https://t.co/Uk8EKFbmTb via @YouTube

ob man da selbst auswählen darf ob man ein alpha oder beta haben möchte. deshalb seit ihr wirklich die #LetzteGeneration 

#Schwurbler #Schwab",10,9
2647,2022-12-14 11:19:44+00:00,1602986695749947394,https://twitter.com/ProfessorTrough/status/1602986695749947394,ProfessorTrough,Twitter for iPhone,City of Peace 🕊️,"@disclosetv Truth is, young Germans, an overwhelming number of whom are of migrant background, are beating up/attacking middle age and older Germans. It’s chaos in the streets of Berlin. Crime rising. Fire the Professors and the teachers who raised this violent generation #LetzteGeneration",1,0
2648,2022-12-14 11:19:31+00:00,1602986637885145088,https://twitter.com/moschdehner/status/1602986637885145088,moschdehner,Twitter Web App,"Bobitz, Stralsund, Lüneburg",#LetzteGeneration @AufstandLastGen https://t.co/eHEHxpMdqI,1,0
2649,2022-12-14 11:19:31+00:00,1602986637147144192,https://twitter.com/DieMuenchnerin/status/1602986637147144192,DieMuenchnerin,Twitter Web App,"München, Bayern","@sinon_uehm @WDRaktuell Die Proteste sind nicht hirnlos sondern überlebenswichtig für uns alle. Sie müssen sich endlich mal umsehen, um die Zusammenhänge zu erfassen. #Klimakatastrophe #LetzteGeneration https://t.co/cFuDkHmgNO",1,0
2650,2022-12-14 11:19:28+00:00,1602986626665381888,https://twitter.com/StefanAdamski1/status/1602986626665381888,StefanAdamski1,Twitter for iPhone,,Die von Merz vorgenommene Kumulation des Terrorismus mit den Straftaten begehenden Klimaaktivist*innen ist eines Spitzenpolitikers unwürdig. #Reichsbuerger #LetzteGeneration https://t.co/86mEwUAKSg,2,0
2651,2022-12-14 11:18:59+00:00,1602986504573296643,https://twitter.com/mariae_gloria/status/1602986504573296643,mariae_gloria,Twitter Web App,,"Die Bertelsmänner machen nun schon Homestories bei #LetzteGeneration. 
Nina und Solveig Schinköthe werden vor dem Einsatz auf den Straßen Berlins in ihrer Küche gefilmt. 

#RTL #Punkt12",7,2
2652,2022-12-14 11:17:47+00:00,1602986204907044871,https://twitter.com/Nanne77313766/status/1602986204907044871,Nanne77313766,Twitter for Android,,Erschreckend sind diese Meldungen #Klimaterroristen #Klimakleber #Klimaaktivisten #🇮🇱 #terrorism https://t.co/504Mx8Qv4E,2,1
2653,2022-12-14 11:17:13+00:00,1602986059750588419,https://twitter.com/Legenderin/status/1602986059750588419,Legenderin,Twitter Web App,"8ung! Satire,wie mans schreibt",@Staatsfaint Die #Klimakleber ?,1,0
2654,2022-12-14 11:16:10+00:00,1602985798235742209,https://twitter.com/AlexanderGrevel/status/1602985798235742209,AlexanderGrevel,Twitter Web App,"Freiburg im Breisgau, Deutschl","""Das Vorgehen entblößt deshalb in erster Linie nur die Hilflosigkeit des Staates. Die #LetzteGeneration soll so eingeschüchtert werden, dass sie ihre Aktionen einstellt. Die bittere Ironie ist: Losgetreten wird damit nur eine weitere Eskalationsspirale.""

https://t.co/gsTZOiCbRT",5,0
2655,2022-12-14 11:16:00+00:00,1602985753243516934,https://twitter.com/BR24/status/1602985753243516934,BR24,TweetDeck,"München, Bayern","Obwohl die Stadt #München eine Allgemeinverfügung gegen die Klimaproteste der Gruppe #LetzteGeneration erlassen hat, haben zwei Aktivisten erneut eine Straße blockiert. Laut #Polizei verstößt der jüngste Protest gegen die neuen Regeln der Stadt.
https://t.co/5bi12xGz8t",24,2
2656,2022-12-14 11:15:50+00:00,1602985713686962176,https://twitter.com/Nailfreak1/status/1602985713686962176,Nailfreak1,Twitter for iPad,"Bayern, Deutschland","#Klebeaktion von #Klimaaktivisten scheitert am Wetter 

Das Wetter machte ihnen einen Strich durch die Rechnung: Zwei #Klimakleber wollten sich in der Münchner Innenstadt auf einer Fahrbahn festkleben – doch der Versuch scheiterte witterungsbedingt. 😂😂
 https://t.co/3Z26LsuwQw",3,0
2657,2022-12-14 11:15:17+00:00,1602985575878955009,https://twitter.com/deissler/status/1602985575878955009,deissler,Twitter Web App,z28Ggrumbel4556,"Im Intro von Dragonball Z (2001) heißt es: ""Siehst du wie das Eis zerbricht, kannst du das Feuer sehen? Wir müssen den Kampf bestehen. Unsre Welt wird sonst irgendwann untergehen."" Käme das heute, wäre DBZ wohl Fall für den Verfassungsschutz. #Klimakatastrophe #LetzteGeneration",1,0
2658,2022-12-14 11:14:47+00:00,1602985446790807554,https://twitter.com/as_sawalmeh/status/1602985446790807554,as_sawalmeh,Twitter Web App,France,#ploetzlichundunerwartet #FirstDates #LetzteGeneration #Kernfusion #TwitchRecap,3,0
